FG.,percent_3pt,percent_2pt,percent_FT,DRB,ORB,TRB,STL,TOV,PTS,MarginOfVictory,ORtg,DRtg,NRtg,Pace,X3PAr,TS.,team_abbreviation_home,team_abbreviation_away,game_date,game_yearEnd,wl_home
-0.6412795038225124,-1.022619877357956,-0.836638345693733,-0.3474736611623998,1.1006996410637035,2.411907418823151,2.437904305278153,-0.3292259424644575,0.5732632427772831,-0.1509239481582215,0.4679678613910441,-0.1509239481582215,-0.869251441988563,0.4843693919863696,-0.500658037606271,-0.9997290365547482,-0.9669824234287764,OKC,SAC,2015-04-10 0:00,2015,1
0.6452714741347162,1.4949737201066997,0.014450446407713,0.4517513286632257,-0.4550884778730835,-1.0312694402355465,-1.0306876903879043,2.0025418221632147,0.4832644466976335,0.1483463417819813,1.1634045124583283,0.1483463417819813,-1.5985566728488882,1.2195997312195828,-1.092520620517788,-0.0375870809653497,0.6055593642560725,ATL,CHA,2015-04-10 0:00,2015,1
0.0358525898391868,0.8809265012128802,-0.9217472249038776,-0.447376784890603,0.2520879398254551,1.7232720470114111,1.3190036615149083,-0.6789911071586081,-0.1467271258599153,-0.0420983881799652,0.1705349552422672,-0.0420983881799652,-0.3222725188433211,0.1902772562930844,-1.9145519856726745,-1.4726462689630966,-0.7133466512215417,NOP,PHX,2015-04-10 0:00,2015,1
-1.4538380162165516,-0.7155962679110498,-1.9004993358205384,-0.780387197317947,-0.3843708361032287,1.465033782582008,0.6476632752569635,-0.5624027189272239,-0.5967211062581651,-1.3480051079190216,-1.4621363209556952,-1.3480051079190216,0.6805221735896229,-1.5112558145037809,-1.0596393659115946,-1.6846436490082184,-1.930798357816268,LAL,MIN,2015-04-10 0:00,2015,1
-1.6569776443150612,-0.7155962679110498,-1.6026182585850322,-2.045826764541854,-0.1015002690238142,2.75622510472902,1.7106188868320458,0.2537159986924605,-0.236725921939565,-0.8310836980223137,-0.2124901541147908,-0.8310836980223137,-0.5957619804159399,-0.2298543661258945,-1.454214421185941,-0.5431192949191019,-1.8293440489333737,DET,IND,2015-04-10 0:00,2015,0
-0.6412795038225124,-0.7770009898004283,-0.836638345693733,-1.446408022172635,0.6056761486747245,2.411907418823151,2.04628907996102,0.6034811633866122,2.1032427761313315,-0.8854964780114419,0.0485660656704666,-0.8854964780114419,-1.051577749703642,0.0432311884464417,-2.2433645317346285,-0.8040391472823281,-1.0177095778702232,UTA,MEM,2015-04-10 0:00,2015,0
-0.3704266663578327,-1.5138576524730114,-0.7089750268785161,-0.5472799086188062,-0.2429355525635189,0.4320807248643993,0.0882129533753409,-0.4458143306958407,0.1232692623790334,-1.0759412079733846,-0.6147735091937121,-1.0759412079733846,-0.291884800890805,-0.6289794074239246,-1.4870956757921343,-1.3584938335541852,-1.119163886753117,BKN,WAS,2015-04-10 0:00,2015,1
0.1035657992053567,0.6967123355447344,-0.0706584328024315,-0.447376784890603,-0.1015002690238142,1.2928749396290735,0.7595533396332856,0.0205392222296941,0.7532608349365839,0.7468869216623794,0.9601230298386608,0.7468869216623794,-0.6261496983684559,1.0095339200100932,-1.618620694216918,0.1744102990797721,0.3011964376073966,CLE,BOS,2015-04-10 0:00,2015,0
-0.2350002476254928,-0.531382102242904,-0.836638345693733,-1.1799996922307598,-0.5258061196429334,0.0877630389585293,-0.3034022719417965,0.6034811633866122,1.113256019255184,-1.837720127821171,-1.222478151972508,-1.837720127821171,-0.2007216470332654,-1.280183422173342,-1.1254018751239865,-1.4400312874176937,-1.3727996589603515,ORL,TOR,2015-04-10 0:00,2015,0
-0.4381398757240026,0.3896887260978248,-0.6238661476683715,1.2176752772461168,1.8078760587622424,0.6903189892938023,1.822508951208372,-1.3785214365469094,-0.236725921939565,-0.0420983881799652,0.906627902833485,-0.0420983881799652,-1.4162303651338046,0.9465141766472464,-0.9938768566992028,-0.1191245348288582,-0.3582565701314133,POR,UTA,2015-04-11 0:00,2015,0
1.4578299865287516,2.600258714115574,0.3548859632482914,0.1187409162358817,0.2520879398254551,0.0877630389585293,0.2560480499398261,1.7693650457004482,0.1232692623790334,0.8829188716351978,2.1626934849150103,0.8829188716351978,-2.115147878041614,2.1438893005413364,0.3542545821548087,-0.2006619886923666,1.0113765997876478,GSW,MIN,2015-04-11 0:00,2015,1
1.1192639396979018,1.2493548325491717,0.567658161273653,-1.8127194758427132,0.2520879398254551,-0.3426340684238079,-0.0236771110009851,0.3703043869238436,-1.4067102709750148,1.1005699915917104,1.4116219017623437,1.1005699915917104,-0.869251441988563,1.4506721235500213,-0.8294705836682255,-0.0212795901926481,0.7070136731389663,LAC,MEM,2015-04-11 0:00,2015,1
-0.2350002476254928,-0.531382102242904,-0.836638345693733,-1.1799996922307598,-0.5258061196429334,0.0877630389585293,-0.3034022719417965,0.6034811633866122,1.113256019255184,-1.837720127821171,-1.222478151972508,-1.837720127821171,-0.2007216470332654,-1.280183422173342,-1.1254018751239865,-1.4400312874176937,-1.3727996589603515,ORL,NYK,2015-04-11 0:00,2015,0
-0.979845550653362,-0.1629537709066124,-1.3472916209546006,0.6182565348768977,1.312852566373263,1.7232720470114111,2.158179144337342,-1.3785214365469094,0.3032668545383343,-0.2325431181419118,0.6434318779680204,-0.2325431181419118,-1.2339040574187257,0.6734286220749103,-1.454214421185941,-0.8855766011458365,-0.7640738056629887,CHI,PHI,2015-04-11 0:00,2015,1
-0.031860619526983,-1.2682387649154838,-0.2834306308277931,-0.780387197317947,-1.0915472538017674,-0.4287134899002751,-1.1425777547642304,0.8366579398493785,1.4732512035737824,-1.211973157946203,-0.5548589669479154,-1.211973157946203,-0.5045988265584003,-0.5869662451820267,-2.0789582587036515,-0.9997290365547482,-0.5611651878972009,MIA,TOR,2015-04-11 0:00,2015,0
-0.8444191319210222,-0.4699773803535221,0.014450446407713,-1.6462142696290414,-1.0915472538017674,1.2928749396290735,0.0322679211871778,2.235718598625983,2.2832403682906337,-0.3685750681147303,0.7375833014971296,-0.3685750681147303,-1.5073935189913443,0.757454946558706,-0.2376080007567083,1.1202447638964688,-0.1553479523656256,HOU,NOP,2015-04-12 0:00,2015,1
-1.6569776443150612,-0.7155962679110498,-1.6026182585850322,-2.045826764541854,-0.1015002690238142,2.75622510472902,1.7106188868320458,0.2537159986924605,-0.236725921939565,-0.8310836980223137,-0.2124901541147908,-0.8310836980223137,-0.5957619804159399,-0.2298543661258945,-1.454214421185941,-0.5431192949191019,-1.8293440489333737,DET,CHA,2015-04-12 0:00,2015,1
0.780697892867056,0.6967123355447344,-0.0281039931973592,0.5183534111486945,0.8178290739842892,-0.1704752254708721,0.5357732108806375,0.6034811633866122,0.1232692623790334,0.039520781803725,1.3281695036342696,0.039520781803725,-1.9328215703265348,1.3666457990662255,-1.1254018751239865,-0.8855766011458365,0.1997421287245027,SAS,PHX,2015-04-12 0:00,2015,1
-1.4538380162165516,-0.7155962679110498,-1.9004993358205384,-0.780387197317947,-0.3843708361032287,1.465033782582008,0.6476632752569635,-0.5624027189272239,-0.5967211062581651,-1.3480051079190216,-1.4621363209556952,-1.3480051079190216,0.6805221735896229,-1.5112558145037809,-1.0596393659115946,-1.6846436490082184,-1.930798357816268,LAL,DAL,2015-04-12 0:00,2015,0
0.1712790085715267,0.4510934479872067,-0.836638345693733,-0.2475705374341966,-1.0915472538017674,0.6042395678173337,-0.4152923363181185,2.5854837633201324,2.7332343486888835,-1.538449837880968,0.0935019723548142,-1.538449837880968,-1.872046134421507,0.1062509318092886,-1.026758111305401,-1.6357211766901134,-0.7640738056629887,MIL,BKN,2015-04-12 0:00,2015,1
-0.912132341287192,-1.7594765400305392,-0.7515294664835884,-0.3474736611623998,-0.4550884778730835,0.8624778322467366,0.2001030177516631,0.7200695516179954,-0.236725921939565,-0.9943220379896944,0.0357272351892244,-0.9943220379896944,-1.1731286215136978,0.0432311884464417,-0.4677767830000774,-0.7061942026461179,-1.4235268134017984,BOS,CLE,2015-04-12 0:00,2015,1
0.3744186366700364,0.266879282319061,-0.7515294664835884,-0.7470861560752126,1.1006996410637035,0.5181601463408665,1.151168564950423,-0.2126375542330733,1.113256019255184,-1.2663859379353313,0.1555563196808179,-1.2663859379353313,-1.6289443908014,0.1482640940511864,-1.15828312973018,-1.9618709921441464,-0.8655281145458824,WAS,ATL,2015-04-12 0:00,2015,1
-1.182985178751872,-0.2243584927959944,-1.5600638189799625,-0.280871578676931,1.5250054916828275,0.5181601463408665,1.5427837902675603,-1.4951098247782937,0.3032668545383343,-1.3207987179244594,0.0614048961517087,-1.3207987179244594,-1.5681689548963722,0.0642377695673907,-1.322689402761157,-1.11388147196366,-1.4235268134017984,IND,OKC,2015-04-12 0:00,2015,1
-1.5892644349488914,-1.882285983809303,-1.262182741744456,-1.0134944860170878,-0.8086766867223529,1.8954308899643453,0.5917182430688005,0.2537159986924605,0.0332704662993838,-1.0487348179788225,-0.758140449567583,-1.0487348179788225,-0.048783057270698,-0.7760254752705673,-0.369133019181492,-0.6409642395553121,-1.677162585609033,DEN,SAC,2015-04-12 0:00,2015,1
-2.4695361567091005,-2.3121190370349765,-2.3685981714763336,-0.5472799086188062,1.2421349246034132,0.0877630389585293,1.09522353276226,-1.6116982130096769,-1.6767066592139652,-2.2458159777396265,-0.676827856519716,-2.2458159777396265,-1.4770058010388325,-0.7130057319077203,-1.388451911973549,-1.5867987043720084,-2.6917056744379715,CHA,HOU,2015-04-13 0:00,2015,0
1.4578299865287516,2.600258714115574,0.3548859632482914,0.1187409162358817,0.2520879398254551,0.0877630389585293,0.2560480499398261,1.7693650457004482,0.1232692623790334,0.8829188716351978,2.1626934849150103,0.8829188716351978,-2.115147878041614,2.1438893005413364,0.3542545821548087,-0.2006619886923666,1.0113765997876478,GSW,MEM,2015-04-13 0:00,2015,1
-3.2820946691031394,-2.1893095932562128,-2.411152611081406,-2.94495487809568,-1.6572883879605964,1.6371926255349438,-0.2474572397536334,2.468895375088749,3.4532247173260804,-3.4973099174895546,-1.9200546081199996,-3.4973099174895546,-1.081965467656158,-1.9523940180437087,-0.500658037606271,-0.0702020625107531,-2.894614292203759,PHI,MIL,2015-04-13 0:00,2015,0
0.6452714741347162,1.4949737201066997,0.014450446407713,0.4517513286632257,-0.4550884778730835,-1.0312694402355465,-1.0306876903879043,2.0025418221632147,0.4832644466976335,0.1483463417819813,1.1634045124583283,0.1483463417819813,-1.5985566728488882,1.2195997312195828,-1.092520620517788,-0.0375870809653497,0.6055593642560725,ATL,NYK,2015-04-13 0:00,2015,0
-0.3704266663578327,-1.5138576524730114,-0.7089750268785161,-0.5472799086188062,-0.2429355525635189,0.4320807248643993,0.0882129533753409,-0.4458143306958407,0.1232692623790334,-1.0759412079733846,-0.6147735091937121,-1.0759412079733846,-0.291884800890805,-0.6289794074239246,-1.4870956757921343,-1.3584938335541852,-1.119163886753117,BKN,CHI,2015-04-13 0:00,2015,0
0.1035657992053567,0.6967123355447344,-0.0706584328024315,-0.447376784890603,-0.1015002690238142,1.2928749396290735,0.7595533396332856,0.0205392222296941,0.7532608349365839,0.7468869216623794,0.9601230298386608,0.7468869216623794,-0.6261496983684559,1.0095339200100932,-1.618620694216918,0.1744102990797721,0.3011964376073966,CLE,DET,2015-04-13 0:00,2015,1
1.1192639396979018,1.2493548325491717,0.567658161273653,-1.8127194758427132,0.2520879398254551,-0.3426340684238079,-0.0236771110009851,0.3703043869238436,-1.4067102709750148,1.1005699915917104,1.4116219017623437,1.1005699915917104,-0.869251441988563,1.4506721235500213,-0.8294705836682255,-0.0212795901926481,0.7070136731389663,LAC,DEN,2015-04-13 0:00,2015,1
-0.099573828893153,-0.8998104335791922,-0.9217472249038776,-0.0810653312205246,0.1106526562857504,0.6903189892938023,0.5357732108806375,-1.0287562718527588,2.1032427761313315,-0.8310836980223137,-0.7923773308508955,-0.8310836980223137,0.2550941222544367,-0.8180386375124651,-0.5993018014248563,-1.9455635013714452,-0.4597108790143071,SAC,LAL,2015-04-13 0:00,2015,1
-0.031860619526983,-1.2682387649154838,-0.2834306308277931,-0.780387197317947,-1.0915472538017674,-0.4287134899002751,-1.1425777547642304,0.8366579398493785,1.4732512035737824,-1.211973157946203,-0.5548589669479154,-1.211973157946203,-0.5045988265584003,-0.5869662451820267,-2.0789582587036515,-0.9997290365547482,-0.5611651878972009,MIA,ORL,2015-04-13 0:00,2015,1
-0.6412795038225124,-1.022619877357956,-0.836638345693733,-0.3474736611623998,1.1006996410637035,2.411907418823151,2.437904305278153,-0.3292259424644575,0.5732632427772831,-0.1509239481582215,0.4679678613910441,-0.1509239481582215,-0.869251441988563,0.4843693919863696,-0.500658037606271,-0.9997290365547482,-0.9669824234287764,OKC,POR,2015-04-13 0:00,2015,1
-1.2506983881180418,-1.4524529305836296,-1.9004993358205384,0.385149246177757,-2.5059000891988448,1.465033782582008,-1.0306876903879043,0.8366579398493785,1.113256019255184,-1.48403705789184,-1.8793983115960653,-1.48403705789184,1.166725660829841,-1.9523940180437087,-0.9281143474868108,-2.353250770688987,-1.72788974005048,MIN,NOP,2015-04-13 0:00,2015,0
-0.6412795038225124,-0.7770009898004283,-0.836638345693733,-1.446408022172635,0.6056761486747245,2.411907418823151,2.04628907996102,0.6034811633866122,2.1032427761313315,-0.8854964780114419,0.0485660656704666,-0.8854964780114419,-1.051577749703642,0.0432311884464417,-2.2433645317346285,-0.8040391472823281,-1.0177095778702232,UTA,DAL,2015-04-13 0:00,2015,1
-0.3027134569916628,-0.8998104335791922,-0.3685395100379376,-0.1476674137059934,-0.9501119702620576,0.6042395678173337,-0.3034022719417965,1.0698347163121469,0.8432596310162336,-0.8310836980223137,-0.1910921033127205,-0.8310836980223137,-0.6565374163209677,-0.1878412038839966,-0.3033705099691002,-0.5268118041464003,-0.7133466512215417,PHX,LAC,2015-04-14 0:00,2015,0
-1.182985178751872,-0.2243584927959944,-1.5600638189799625,-0.280871578676931,1.5250054916828275,0.5181601463408665,1.5427837902675603,-1.4951098247782937,0.3032668545383343,-1.3207987179244594,0.0614048961517087,-1.3207987179244594,-1.5681689548963722,0.0642377695673907,-1.322689402761157,-1.11388147196366,-1.4235268134017984,IND,WAS,2015-04-14 0:00,2015,1
-0.912132341287192,-1.7594765400305392,-0.7515294664835884,-0.3474736611623998,-0.4550884778730835,0.8624778322467366,0.2001030177516631,0.7200695516179954,-0.236725921939565,-0.9943220379896944,0.0357272351892244,-0.9943220379896944,-1.1731286215136978,0.0432311884464417,-0.4677767830000774,-0.7061942026461179,-1.4235268134017984,BOS,TOR,2015-04-14 0:00,2015,1
0.1712790085715267,0.4510934479872067,-0.836638345693733,-0.2475705374341966,-1.0915472538017674,0.6042395678173337,-0.4152923363181185,2.5854837633201324,2.7332343486888835,-1.538449837880968,0.0935019723548142,-1.538449837880968,-1.872046134421507,0.1062509318092886,-1.026758111305401,-1.6357211766901134,-0.7640738056629887,MIL,BOS,2015-04-15 0:00,2015,0
-1.9278304817797407,-0.531382102242904,-2.1983804130560443,0.1520419574786161,-1.4451354626510369,0.8624778322467366,-0.5831274328826077,-0.3292259424644575,1.2932536114144833,-2.3002287577287506,-1.9928079808470385,-2.3002287577287506,0.4981958658745437,-2.1204466670113,-1.980314494885066,-1.3584938335541852,-2.184434130023502,NYK,DET,2015-04-15 0:00,2015,0
-3.2820946691031394,-2.1893095932562128,-2.411152611081406,-2.94495487809568,-1.6572883879605964,1.6371926255349438,-0.2474572397536334,2.468895375088749,3.4532247173260804,-3.4973099174895546,-1.9200546081199996,-3.4973099174895546,-1.081965467656158,-1.9523940180437087,-0.500658037606271,-0.0702020625107531,-2.894614292203759,PHI,MIA,2015-04-15 0:00,2015,0
0.1035657992053567,-1.022619877357956,-0.8791927852988053,0.2852461224495538,0.0399350145158955,0.6042395678173337,0.4798281786924744,1.5361882692376798,-0.236725921939565,-0.7222581380440575,0.6947871998929891,-0.7222581380440575,-1.872046134421507,0.736448365437757,-1.7172644580355034,-2.271713316825479,-1.0177095778702232,MEM,IND,2015-04-15 0:00,2015,1
1.4578299865287516,2.600258714115574,0.3548859632482914,0.1187409162358817,0.2520879398254551,0.0877630389585293,0.2560480499398261,1.7693650457004482,0.1232692623790334,0.8829188716351978,2.1626934849150103,0.8829188716351978,-2.115147878041614,2.1438893005413364,0.3542545821548087,-0.2006619886923666,1.0113765997876478,GSW,DEN,2015-04-15 0:00,2015,1
0.1035657992053567,0.6967123355447344,-0.0706584328024315,-0.447376784890603,-0.1015002690238142,1.2928749396290735,0.7595533396332856,0.0205392222296941,0.7532608349365839,0.7468869216623794,0.9601230298386608,0.7468869216623794,-0.6261496983684559,1.0095339200100932,-1.618620694216918,0.1744102990797721,0.3011964376073966,CLE,WAS,2015-04-15 0:00,2015,1
-0.099573828893153,-0.2243584927959944,-0.2834306308277931,0.7514606998478354,-1.0915472538017674,0.8624778322467366,-0.3034022719417965,0.1371276104610773,-0.6867199023378147,0.7196805316678172,0.6584105135294696,0.7196805316678172,-0.2007216470332654,0.6944352031958592,-1.454214421185941,-0.3474294056466818,0.0982878198416089,TOR,CHA,2015-04-15 0:00,2015,1
0.0358525898391868,0.8809265012128802,-0.9217472249038776,-0.447376784890603,0.2520879398254551,1.7232720470114111,1.3190036615149083,-0.6789911071586081,-0.1467271258599153,-0.0420983881799652,0.1705349552422672,-0.0420983881799652,-0.3222725188433211,0.1902772562930844,-1.9145519856726745,-1.4726462689630966,-0.7133466512215417,NOP,SAS,2015-04-15 0:00,2015,1
-0.979845550653362,-0.1629537709066124,-1.3472916209546006,0.6182565348768977,1.312852566373263,1.7232720470114111,2.158179144337342,-1.3785214365469094,0.3032668545383343,-0.2325431181419118,0.6434318779680204,-0.2325431181419118,-1.2339040574187257,0.6734286220749103,-1.454214421185941,-0.8855766011458365,-0.7640738056629887,CHI,ATL,2015-04-15 0:00,2015,1
0.4421318460362064,-0.2243584927959944,0.1421137652229299,-0.4140757436478686,-0.9501119702620576,0.3460013033879322,-0.5271824006944447,0.6034811633866122,-0.9567162905767652,0.3115846817493619,0.6220338271659501,0.3115846817493619,-0.5957619804159399,0.6524220409539613,-0.6650643106372482,-0.4452743502828918,-0.0538936434827318,DAL,POR,2015-04-15 0:00,2015,1
-0.8444191319210222,-0.4699773803535221,0.014450446407713,-1.6462142696290414,-1.0915472538017674,1.2928749396290735,0.0322679211871778,2.235718598625983,2.2832403682906337,-0.3685750681147303,0.7375833014971296,-0.3685750681147303,-1.5073935189913443,0.757454946558706,-0.2376080007567083,1.1202447638964688,-0.1553479523656256,HOU,UTA,2015-04-15 0:00,2015,1
